cell_id,supporting_electrolyte,pair_index,window_mAh_cm2,Q_mAh_cm2,dVdQ_V_per_mAh_cm2,dVdQ_mV_per_mAh_cm2
G4_pristine_cell,NH4Br,20,5.25,86.25,0.00640600632268,6.40600632268
G4_pristine_cell,NH4Br,20,5.25,86.5,0.00630778225693,6.30778225693
G4_pristine_cell,NH4Br,20,5.25,86.75,0.00583423810329,5.83423810329
G4_pristine_cell,NH4Br,20,5.25,87,0.00517116589505,5.17116589505
G4_pristine_cell,NH4Br,20,5.25,87.25,0.00444003660614,4.44003660614
G4_pristine_cell,NH4Br,20,5.25,87.5,0.00381986924263,3.81986924263
G4_pristine_cell,NH4Br,20,5.25,87.75,0.0035533965071,3.5533965071
G4_pristine_cell,NH4Br,20,5.25,88,0.00374483888874,3.74483888874
G4_pristine_cell,NH4Br,20,5.25,88.25,0.00411615091584,4.11615091584
G4_pristine_cell,NH4Br,20,5.25,88.5,0.00458774735596,4.58774735596
G4_pristine_cell,NH4Br,20,5.25,88.75,0.00505193264472,5.05193264472
G4_pristine_cell,NH4Br,20,5.25,89,0.00537281535705,5.37281535705
G4_pristine_cell,NH4Br,20,5.25,89.25,0.0053824664901,5.3824664901
G4_pristine_cell,NH4Br,20,5.25,89.5,0.00518971313641,5.18971313641
G4_pristine_cell,NH4Br,20,5.25,89.75,0.00483692311025,4.83692311025
G4_pristine_cell,NH4Br,20,5.25,90,0.0044516357261,4.4516357261
G4_pristine_cell,NH4Br,20,5.25,90.25,0.00415379752858,4.15379752858
G4_pristine_cell,NH4Br,20,5.25,90.5,0.00406017308943,4.06017308943
G4_pristine_cell,NH4Br,20,5.25,90.75,0.00419599713574,4.19599713574
G4_pristine_cell,NH4Br,20,5.25,91,0.00459302721895,4.59302721895
G4_pristine_cell,NH4Br,20,5.25,91.25,0.00514029689658,5.14029689658
G4_pristine_cell,NH4Br,20,5.25,91.5,0.00573675470739,5.73675470739
G4_pristine_cell,NH4Br,20,5.25,91.75,0.00629007846984,6.29007846984
G4_pristine_cell,NH4Br,20,5.25,92,0.00673005431606,6.73005431606
G4_pristine_cell,NH4Br,20,5.25,92.25,0.00718755383615,7.18755383615
G4_pristine_cell,NH4Br,20,5.25,92.5,0.00751999240788,7.51999240788
G4_pristine_cell,NH4Br,20,5.25,92.75,0.00759094175159,7.59094175159
G4_pristine_cell,NH4Br,20,5.25,93,0.00731656390367,7.31656390367
G4_pristine_cell,NH4Br,20,5.25,93.25,0.00666029926126,6.66029926126
G4_pristine_cell,NH4Br,20,5.25,93.5,0.00546998340903,5.46998340903
G4_pristine_cell,NH4Br,20,5.25,93.75,0.0038064707577,3.8064707577
G4_pristine_cell,NH4Br,20,5.25,94,0.00204964273223,2.04964273223
G4_pristine_cell,NH4Br,20,5.25,94.25,0.000526271097264,0.526271097264
G4_pristine_cell,NH4Br,20,5.25,94.5,-0.000484764931937,-0.484764931937
G4_pristine_cell,NH4Br,20,5.25,94.75,-0.000837199838818,-0.837199838818
G4_pristine_cell,NH4Br,20,5.25,95,-0.000356994552905,-0.356994552905
G4_pristine_cell,NH4Br,20,5.25,95.25,0.000713338666518,0.713338666518
G4_pristine_cell,NH4Br,20,5.25,95.5,0.00212899595755,2.12899595755
G4_pristine_cell,NH4Br,20,5.25,95.75,0.0036377121963,3.6377121963
G4_pristine_cell,NH4Br,20,5.25,96,0.00502550232215,5.02550232215
G4_pristine_cell,NH4Br,20,5.25,96.25,0.00697550955941,6.97550955941
G4_pristine_cell,NH4Br,20,5.25,96.5,0.00885221309692,8.85221309692
G4_pristine_cell,NH4Br,20,5.25,96.75,0.00992968533266,9.92968533266
G4_pristine_cell,NH4Br,20,5.25,97,0.00968855117761,9.68855117761
G4_pristine_cell,NH4Br,20,5.25,97.25,0.00778952285471,7.78952285471
G4_pristine_cell,NH4Br,20,5.25,97.5,0.00396229242347,3.96229242347
G4_pristine_cell,NH4Br,20,5.25,97.75,-0.00164777489302,-1.64777489302
G4_pristine_cell,NH4Br,20,5.25,98,-0.00803615254831,-8.03615254831
G4_pristine_cell,NH4Br,20,5.25,98.25,-0.014261106785,-14.261106785
G4_pristine_cell,NH4Br,20,5.25,98.5,-0.0194417995032,-19.4417995032
G4_pristine_cell,NH4Br,20,5.25,98.75,-0.0231448135355,-23.1448135355
G4_pristine_cell,NH4Br,20,5.25,99,-0.025142215445,-25.142215445
G4_pristine_cell,NH4Br,20,5.25,99.25,-0.0254608136269,-25.4608136269
G4_pristine_cell,NH4Br,20,5.25,99.5,-0.0242667051809,-24.2667051809
G4_pristine_cell,NH4Br,20,5.25,99.75,-0.0218779392625,-21.8779392625
G4_pristine_cell,NH4Br,20,5.25,100,-0.0186767232288,-18.6767232288
G4_pristine_cell,NH4Br,20,5.25,100.25,-0.0149546128819,-14.9546128819
G4_pristine_cell,NH4Br,20,5.25,100.5,-0.0110540773172,-11.0540773172
G4_pristine_cell,NH4Br,20,5.25,100.75,-0.00739254516426,-7.39254516426
G4_pristine_cell,NH4Br,20,5.25,101,-0.0045549532674,-4.5549532674
G4_pristine_cell,NH4Br,20,5.25,101.25,-0.00329331983777,-3.29331983777
G4_pristine_cell,NH4Br,20,5.25,101.5,-0.002886746696,-2.886746696
G4_pristine_cell,NH4Br,20,5.25,101.75,-0.00300459930311,-3.00459930311
G4_pristine_cell,NH4Br,20,5.25,102,-0.00343589034335,-3.43589034335
G4_pristine_cell,NH4Br,20,5.25,102.25,-0.00379868750263,-3.79868750263
G4_pristine_cell,NH4Br,20,5.25,102.5,-0.00351805913425,-3.51805913425
G4_pristine_cell,NH4Br,20,5.25,102.75,-0.00276304545655,-2.76304545655
G4_pristine_cell,NH4Br,20,5.25,103,-0.0025059931291,-2.5059931291
G4_pristine_cell,NH4Br,20,5.25,103.25,-0.00236944259427,-2.36944259427
G4_pristine_cell,NH4Br,20,5.25,103.5,-0.00212366787425,-2.12366787425
G4_pristine_cell,NH4Br,20,5.25,103.75,-0.00167282751291,-1.67282751291
G4_pristine_cell,NH4Br,20,5.25,104,-0.00099077416858,-0.99077416858
G4_pristine_cell,NH4Br,20,5.25,104.25,0.00105938421979,1.05938421979
G4_pristine_cell,NH4Br,20,5.25,104.5,0.003971790936,3.971790936
G4_pristine_cell,NH4Br,20,5.25,104.75,0.00690421162384,6.90421162384
G4_pristine_cell,NH4Br,20,5.25,105,0.0092836127629,9.2836127629
G4_pristine_cell,NH4Br,20,5.25,105.25,0.0107911743316,10.7911743316
G4_pristine_cell,NH4Br,20,5.25,105.5,0.0103528606436,10.3528606436
G4_pristine_cell,NH4Br,20,5.25,105.75,0.00745404614333,7.45404614333
G4_pristine_cell,NH4Br,20,5.25,106,0.00324983218429,3.24983218429
G4_pristine_cell,NH4Br,20,5.25,106.25,-0.00133793677107,-1.33793677107
G4_pristine_cell,NH4Br,20,5.25,106.5,-0.00560037383978,-5.60037383978
G4_pristine_cell,NH4Br,20,5.25,106.75,-0.00881445931637,-8.81445931637
G4_pristine_cell,NH4Br,20,5.25,107,-0.00918641137121,-9.18641137121
G4_pristine_cell,NH4Br,20,5.25,107.25,-0.00763103287327,-7.63103287327
G4_pristine_cell,NH4Br,20,5.25,107.5,-0.00480121364079,-4.80121364079
G4_pristine_cell,NH4Br,20,5.25,107.75,-0.00110514689161,-1.10514689161
G4_pristine_cell,NH4Br,20,5.25,108,0.00314666594383,3.14666594383
G4_pristine_cell,NH4Br,20,5.25,108.25,0.00605299198499,6.05299198499
G4_pristine_cell,NH4Br,20,5.25,108.5,0.00739816944603,7.39816944603
G4_pristine_cell,NH4Br,20,5.25,108.75,0.00730565680002,7.30565680002
G4_pristine_cell,NH4Br,20,5.25,109,0.00561767011793,5.61767011793
G4_pristine_cell,NH4Br,20,5.25,109.25,0.0018916733758,1.8916733758
G4_pristine_cell,NH4Br,20,5.25,109.5,-0.00246054655674,-2.46054655674
G4_pristine_cell,NH4Br,20,5.25,109.75,-0.00638716110504,-6.38716110504
G4_pristine_cell,NH4Br,20,5.25,110,-0.00941552948443,-9.41552948443
G4_pristine_cell,NH4Br,20,5.25,110.25,-0.0108600278303,-10.8600278303
G4_pristine_cell,NH4Br,20,5.25,110.5,-0.00980222417625,-9.80222417625
G4_pristine_cell,NH4Br,20,5.25,110.75,-0.00642485467052,-6.42485467052
G4_pristine_cell,NH4Br,20,5.25,111,-0.00206844326746,-2.06844326746
G4_pristine_cell,NH4Br,20,5.25,111.25,0.00260007903159,2.60007903159
G4_pristine_cell,NH4Br,20,5.25,111.5,0.00671820272668,6.71820272668
G4_pristine_cell,NH4Br,20,5.25,111.75,0.00920621252302,9.20621252302
G4_pristine_cell,NH4Br,20,5.25,112,0.00898007856388,8.98007856388
G4_pristine_cell,NH4Br,20,5.25,112.25,0.00759896683271,7.59896683271
G4_pristine_cell,NH4Br,20,5.25,112.5,0.00535697311328,5.35697311328
G4_pristine_cell,NH4Br,20,5.25,112.75,0.00270354949557,2.70354949557
G4_pristine_cell,NH4Br,20,5.25,113,0.000304614337348,0.304614337348
G4_pristine_cell,NH4Br,20,5.25,113.25,-0.000940658124226,-0.940658124226
G4_pristine_cell,NH4Br,20,5.25,113.5,-0.00159598393701,-1.59598393701
G4_pristine_cell,NH4Br,20,5.25,113.75,-0.00203449825021,-2.03449825021
G4_pristine_cell,NH4Br,20,5.25,114,-0.00223625700249,-2.23625700249
G4_pristine_cell,NH4Br,20,5.25,114.25,-0.00228383082172,-2.28383082172
G4_pristine_cell,NH4Br,20,5.25,114.5,-0.00237055753252,-2.37055753252
G4_pristine_cell,NH4Br,20,5.25,114.75,-0.00250593632343,-2.50593632343
G4_pristine_cell,NH4Br,20,5.25,115,-0.00243550756718,-2.43550756718
G4_pristine_cell,NH4Br,20,5.25,115.25,-0.00216089525526,-2.16089525526
G4_pristine_cell,NH4Br,20,5.25,115.5,-0.00170228243449,-1.70228243449
G4_pristine_cell,NH4Br,20,5.25,115.75,-0.00109679864554,-1.09679864554
G4_pristine_cell,NH4Br,20,5.25,116,-0.000395861636711,-0.395861636711
G4_pristine_cell,NH4Br,20,5.25,116.25,0.000726589297667,0.726589297667
G4_pristine_cell,NH4Br,20,5.25,116.5,0.00207491733166,2.07491733166
G4_pristine_cell,NH4Br,20,5.25,116.75,0.00318452885753,3.18452885753
G4_pristine_cell,NH4Br,20,5.25,117,0.00371283086185,3.71283086185
G4_pristine_cell,NH4Br,20,5.25,117.25,0.00342599843503,3.42599843503
G4_pristine_cell,NH4Br,20,5.25,117.5,0.00228142303998,2.28142303998
G4_pristine_cell,NH4Br,20,5.25,117.75,0.000630635519072,0.630635519072
G4_pristine_cell,NH4Br,20,5.25,118,-0.00152636412768,-1.52636412768
G4_pristine_cell,NH4Br,20,5.25,118.25,-0.00418957590029,-4.18957590029
G4_pristine_cell,NH4Br,20,5.25,118.5,-0.00735899979875,-7.35899979875
G4_pristine_cell,NH4Br,20,5.25,118.75,-0.0110346358231,-11.0346358231
G4_pristine_cell,NH4Br,20,5.25,119,-0.0152164839732,-15.2164839732
G4_pristine_cell,NH4Br,20,5.25,119.25,-0.0199045442492,-19.9045442492
G4_pristine_cell,NH4Br,20,5.25,119.5,-0.0250988166511,-25.0988166511
G4_pristine_cell,NH4Br,20,5.25,119.75,-0.0307993011788,-30.7993011788
G4_pristine_cell,NH4Br,20,10.25,1.25,-0.000701412266954,-0.701412266954
G4_pristine_cell,NH4Br,20,10.25,1.5,-0.000617363304612,-0.617363304612
G4_pristine_cell,NH4Br,20,10.25,1.75,-0.000536454945711,-0.536454945711
G4_pristine_cell,NH4Br,20,10.25,2,-0.00045868719025,-0.45868719025
G4_pristine_cell,NH4Br,20,10.25,2.25,-0.00038406003823,-0.38406003823
G4_pristine_cell,NH4Br,20,10.25,2.5,-0.00031257348965,-0.31257348965
G4_pristine_cell,NH4Br,20,10.25,2.75,-0.000244227544511,-0.244227544511
G4_pristine_cell,NH4Br,20,10.25,3,-0.000179022202812,-0.179022202812
G4_pristine_cell,NH4Br,20,10.25,3.25,-0.000116957464554,-0.116957464554
G4_pristine_cell,NH4Br,20,10.25,3.5,-5.80333297361e-05,-0.0580333297361
G4_pristine_cell,NH4Br,20,10.25,3.75,-2.24979835867e-06,-0.00224979835867
G4_pristine_cell,NH4Br,20,10.25,4,5.03931295783e-05,0.0503931295783
G4_pristine_cell,NH4Br,20,10.25,4.25,9.98954540748e-05,0.0998954540748
G4_pristine_cell,NH4Br,20,10.25,4.5,0.000146257175131,0.146257175131
G4_pristine_cell,NH4Br,20,10.25,4.75,0.000189478292746,0.189478292746
G4_pristine_cell,NH4Br,20,10.25,5,0.000229558806922,0.229558806922
G4_pristine_cell,NH4Br,20,10.25,5.25,0.000266498717656,0.266498717656
G4_pristine_cell,NH4Br,20,10.25,5.5,0.00030029802495,0.30029802495
G4_pristine_cell,NH4Br,20,10.25,5.75,0.000330956728804,0.330956728804
G4_pristine_cell,NH4Br,20,10.25,6,0.000358474829217,0.358474829217
G4_pristine_cell,NH4Br,20,10.25,6.25,0.00038285232619,0.38285232619
G4_pristine_cell,NH4Br,20,10.25,6.5,0.000393665064763,0.393665064763
G4_pristine_cell,NH4Br,20,10.25,6.75,0.000399990907365,0.399990907365
G4_pristine_cell,NH4Br,20,10.25,7,0.00040246668186,0.40246668186
G4_pristine_cell,NH4Br,20,10.25,7.25,0.000402620895587,0.402620895587
G4_pristine_cell,NH4Br,20,10.25,7.5,0.000402278376364,0.402278376364
G4_pristine_cell,NH4Br,20,10.25,7.75,0.000400961175184,0.400961175184
G4_pristine_cell,NH4Br,20,10.25,8,0.000398771345963,0.398771345963
G4_pristine_cell,NH4Br,20,10.25,8.25,0.000397466258081,0.397466258081
G4_pristine_cell,NH4Br,20,10.25,8.5,0.000398386641802,0.398386641802
G4_pristine_cell,NH4Br,20,10.25,8.75,0.000403048551664,0.403048551664
G4_pristine_cell,NH4Br,20,10.25,9,0.000411286998901,0.411286998901
G4_pristine_cell,NH4Br,20,10.25,9.25,0.00041994770605,0.41994770605
G4_pristine_cell,NH4Br,20,10.25,9.5,0.00042807850148,0.42807850148
G4_pristine_cell,NH4Br,20,10.25,9.75,0.000435288964465,0.435288964465
G4_pristine_cell,NH4Br,20,10.25,10,0.000442242597173,0.442242597173
G4_pristine_cell,NH4Br,20,10.25,10.25,0.000449556773233,0.449556773233
G4_pristine_cell,NH4Br,20,10.25,10.5,0.000456256460784,0.456256460784
G4_pristine_cell,NH4Br,20,10.25,10.75,0.000462583273402,0.462583273402
G4_pristine_cell,NH4Br,20,10.25,11,0.000469581239707,0.469581239707
G4_pristine_cell,NH4Br,20,10.25,11.25,0.000476355649251,0.476355649251
G4_pristine_cell,NH4Br,20,10.25,11.5,0.000482020552916,0.482020552916
G4_pristine_cell,NH4Br,20,10.25,11.75,0.000487191196805,0.487191196805
G4_pristine_cell,NH4Br,20,10.25,12,0.000492488088978,0.492488088978
G4_pristine_cell,NH4Br,20,10.25,12.25,0.000497539463848,0.497539463848
G4_pristine_cell,NH4Br,20,10.25,12.5,0.000502680649952,0.502680649952
G4_pristine_cell,NH4Br,20,10.25,12.75,0.000508457708944,0.508457708944
G4_pristine_cell,NH4Br,20,10.25,13,0.000514863622785,0.514863622785
G4_pristine_cell,NH4Br,20,10.25,13.25,0.000520630109091,0.520630109091
G4_pristine_cell,NH4Br,20,10.25,13.5,0.000525983238616,0.525983238616
G4_pristine_cell,NH4Br,20,10.25,13.75,0.000531029862397,0.531029862397
G4_pristine_cell,NH4Br,20,10.25,14,0.000535523641577,0.535523641577
G4_pristine_cell,NH4Br,20,10.25,14.25,0.000539262043623,0.539262043623
G4_pristine_cell,NH4Br,20,10.25,14.5,0.000542086344659,0.542086344659
G4_pristine_cell,NH4Br,20,10.25,14.75,0.000543334019798,0.543334019798
G4_pristine_cell,NH4Br,20,10.25,15,0.000540416778641,0.540416778641
G4_pristine_cell,NH4Br,20,10.25,15.25,0.000534655632721,0.534655632721
G4_pristine_cell,NH4Br,20,10.25,15.5,0.000527230161336,0.527230161336
G4_pristine_cell,NH4Br,20,10.25,15.75,0.000519188345538,0.519188345538
G4_pristine_cell,NH4Br,20,10.25,16,0.000511456404911,0.511456404911
G4_pristine_cell,NH4Br,20,10.25,16.25,0.000507554988552,0.507554988552
G4_pristine_cell,NH4Br,20,10.25,16.5,0.00050765076797,0.50765076797
G4_pristine_cell,NH4Br,20,10.25,16.75,0.000511137838436,0.511137838436
G4_pristine_cell,NH4Br,20,10.25,17,0.000517316555011,0.517316555011
G4_pristine_cell,NH4Br,20,10.25,17.25,0.000525082585841,0.525082585841
G4_pristine_cell,NH4Br,20,10.25,17.5,0.000533551757468,0.533551757468
G4_pristine_cell,NH4Br,20,10.25,17.75,0.000541984099281,0.541984099281
G4_pristine_cell,NH4Br,20,10.25,18,0.000550090538351,0.550090538351
G4_pristine_cell,NH4Br,20,10.25,18.25,0.000557608284299,0.557608284299
G4_pristine_cell,NH4Br,20,10.25,18.5,0.000565022882141,0.565022882141
G4_pristine_cell,NH4Br,20,10.25,18.75,0.000572332828686,0.572332828686
G4_pristine_cell,NH4Br,20,10.25,19,0.000578791377393,0.578791377393
G4_pristine_cell,NH4Br,20,10.25,19.25,0.000585059130386,0.585059130386
G4_pristine_cell,NH4Br,20,10.25,19.5,0.000591800276357,0.591800276357
G4_pristine_cell,NH4Br,20,10.25,19.75,0.00059836064145,0.59836064145
G4_pristine_cell,NH4Br,20,10.25,20,0.000603832418924,0.603832418924
G4_pristine_cell,NH4Br,20,10.25,20.25,0.000607969800835,0.607969800835
G4_pristine_cell,NH4Br,20,10.25,20.5,0.000610439347517,0.610439347517
G4_pristine_cell,NH4Br,20,10.25,20.75,0.000610820000869,0.610820000869
G4_pristine_cell,NH4Br,20,10.25,21,0.000609090709885,0.609090709885
G4_pristine_cell,NH4Br,20,10.25,21.25,0.000606781176274,0.606781176274
G4_pristine_cell,NH4Br,20,10.25,21.5,0.000604849999024,0.604849999024
G4_pristine_cell,NH4Br,20,10.25,21.75,0.000604159882481,0.604159882481
G4_pristine_cell,NH4Br,20,10.25,22,0.0006043396755,0.6043396755
G4_pristine_cell,NH4Br,20,10.25,22.25,0.000605140883035,0.605140883035
G4_pristine_cell,NH4Br,20,10.25,22.5,0.000605743193345,0.605743193345
G4_pristine_cell,NH4Br,20,10.25,22.75,0.000605556168255,0.605556168255
G4_pristine_cell,NH4Br,20,10.25,23,0.000602481453414,0.602481453414
G4_pristine_cell,NH4Br,20,10.25,23.25,0.000597303094247,0.597303094247
G4_pristine_cell,NH4Br,20,10.25,23.5,0.000590764748883,0.590764748883
G4_pristine_cell,NH4Br,20,10.25,23.75,0.000583989315379,0.583989315379
G4_pristine_cell,NH4Br,20,10.25,24,0.000578203223238,0.578203223238
G4_pristine_cell,NH4Br,20,10.25,24.25,0.000576029051663,0.576029051663
G4_pristine_cell,NH4Br,20,10.25,24.5,0.000578298524843,0.578298524843
G4_pristine_cell,NH4Br,20,10.25,24.75,0.000585192399281,0.585192399281
G4_pristine_cell,NH4Br,20,10.25,25,0.000596230758789,0.596230758789
G4_pristine_cell,NH4Br,20,10.25,25.25,0.000607535329046,0.607535329046
G4_pristine_cell,NH4Br,20,10.25,25.5,0.000617241508968,0.617241508968
G4_pristine_cell,NH4Br,20,10.25,25.75,0.000623397768006,0.623397768006
G4_pristine_cell,NH4Br,20,10.25,26,0.000625316580043,0.625316580043
G4_pristine_cell,NH4Br,20,10.25,26.25,0.000622130247765,0.622130247765
G4_pristine_cell,NH4Br,20,10.25,26.5,0.000616787223664,0.616787223664
G4_pristine_cell,NH4Br,20,10.25,26.75,0.000610378242649,0.610378242649
G4_pristine_cell,NH4Br,20,10.25,27,0.000603426018421,0.603426018421
G4_pristine_cell,NH4Br,20,10.25,27.25,0.000596477856335,0.596477856335
G4_pristine_cell,NH4Br,20,10.25,27.5,0.000590110599528,0.590110599528
G4_pristine_cell,NH4Br,20,10.25,27.75,0.00058454843331,0.58454843331
G4_pristine_cell,NH4Br,20,10.25,28,0.000579875718933,0.579875718933
G4_pristine_cell,NH4Br,20,10.25,28.25,0.00057607799611,0.57607799611
G4_pristine_cell,NH4Br,20,10.25,28.5,0.000573559780894,0.573559780894
G4_pristine_cell,NH4Br,20,10.25,28.75,0.000572937217671,0.572937217671
G4_pristine_cell,NH4Br,20,10.25,29,0.000574600700852,0.574600700852
G4_pristine_cell,NH4Br,20,10.25,29.25,0.000577661927844,0.577661927844
G4_pristine_cell,NH4Br,20,10.25,29.5,0.000582320775841,0.582320775841
G4_pristine_cell,NH4Br,20,10.25,29.75,0.000588759339597,0.588759339597
G4_pristine_cell,NH4Br,20,10.25,30,0.000596617329819,0.596617329819
G4_pristine_cell,NH4Br,20,10.25,30.25,0.000605499412012,0.605499412012
G4_pristine_cell,NH4Br,20,10.25,30.5,0.000614975230395,0.614975230395
G4_pristine_cell,NH4Br,20,10.25,30.75,0.000624579375579,0.624579375579
G4_pristine_cell,NH4Br,20,10.25,31,0.000633811399462,0.633811399462
G4_pristine_cell,NH4Br,20,10.25,31.25,0.00064213579602,0.642135796019
G4_pristine_cell,NH4Br,20,10.25,31.5,0.000648982016064,0.648982016064
G4_pristine_cell,NH4Br,20,10.25,31.75,0.000654823004464,0.654823004464
G4_pristine_cell,NH4Br,20,10.25,32,0.000660769415139,0.660769415139
G4_pristine_cell,NH4Br,20,10.25,32.25,0.000666708357171,0.666708357171
G4_pristine_cell,NH4Br,20,10.25,32.5,0.000672963747457,0.672963747457
G4_pristine_cell,NH4Br,20,10.25,32.75,0.000680163234687,0.680163234687
G4_pristine_cell,NH4Br,20,10.25,33,0.00068867051699,0.68867051699
G4_pristine_cell,NH4Br,20,10.25,33.25,0.000696185573222,0.696185573222
G4_pristine_cell,NH4Br,20,10.25,33.5,0.000703067353813,0.703067353813
G4_pristine_cell,NH4Br,20,10.25,33.75,0.00070998954068,0.70998954068
G4_pristine_cell,NH4Br,20,10.25,34,0.000715544984079,0.715544984079
G4_pristine_cell,NH4Br,20,10.25,34.25,0.000718378788989,0.718378788989
G4_pristine_cell,NH4Br,20,10.25,34.5,0.000719628672008,0.719628672008
G4_pristine_cell,NH4Br,20,10.25,34.75,0.000719720131381,0.719720131381
G4_pristine_cell,NH4Br,20,10.25,35,0.000717071849973,0.717071849973
G4_pristine_cell,NH4Br,20,10.25,35.25,0.000712599887344,0.712599887344
G4_pristine_cell,NH4Br,20,10.25,35.5,0.000707310948666,0.707310948666
G4_pristine_cell,NH4Br,20,10.25,35.75,0.000701302576537,0.701302576537
G4_pristine_cell,NH4Br,20,10.25,36,0.000693956001503,0.693956001503
G4_pristine_cell,NH4Br,20,10.25,36.25,0.000685617158332,0.685617158332
G4_pristine_cell,NH4Br,20,10.25,36.5,0.000676623239591,0.676623239591
G4_pristine_cell,NH4Br,20,10.25,36.75,0.000667302691882,0.667302691882
G4_pristine_cell,NH4Br,20,10.25,37,0.000657975201924,0.657975201924
G4_pristine_cell,NH4Br,20,10.25,37.25,0.000648951721787,0.648951721787
G4_pristine_cell,NH4Br,20,10.25,37.5,0.000640365873698,0.640365873698
G4_pristine_cell,NH4Br,20,10.25,37.75,0.000632201195837,0.632201195837
G4_pristine_cell,NH4Br,20,10.25,38,0.00062496266998,0.62496266998
G4_pristine_cell,NH4Br,20,10.25,38.25,0.000619115875868,0.619115875868
G4_pristine_cell,NH4Br,20,10.25,38.5,0.000614504481703,0.614504481703
G4_pristine_cell,NH4Br,20,10.25,38.75,0.000611078769645,0.611078769645
G4_pristine_cell,NH4Br,20,10.25,39,0.000607816179036,0.607816179036
G4_pristine_cell,NH4Br,20,10.25,39.25,0.000605081889882,0.605081889882
G4_pristine_cell,NH4Br,20,10.25,39.5,0.000603169707192,0.603169707192
G4_pristine_cell,NH4Br,20,10.25,39.75,0.000602548583472,0.602548583472
G4_pristine_cell,NH4Br,20,10.25,40,0.000603875897545,0.603875897545
G4_pristine_cell,NH4Br,20,10.25,40.25,0.00060839561119,0.60839561119
G4_pristine_cell,NH4Br,20,10.25,40.5,0.000616455276293,0.616455276293
G4_pristine_cell,NH4Br,20,10.25,40.75,0.000627488999566,0.627488999566
G4_pristine_cell,NH4Br,20,10.25,41,0.000640948410444,0.640948410444
G4_pristine_cell,NH4Br,20,10.25,41.25,0.000656302675032,0.656302675032
G4_pristine_cell,NH4Br,20,10.25,41.5,0.000672438900828,0.672438900828
G4_pristine_cell,NH4Br,20,10.25,41.75,0.000687515874773,0.687515874773
G4_pristine_cell,NH4Br,20,10.25,42,0.00070194089394,0.70194089394
G4_pristine_cell,NH4Br,20,10.25,42.25,0.000716015986388,0.716015986388
G4_pristine_cell,NH4Br,20,10.25,42.5,0.000729387925117,0.729387925117
G4_pristine_cell,NH4Br,20,10.25,42.75,0.000741709007417,0.741709007417
G4_pristine_cell,NH4Br,20,10.25,43,0.000754721682567,0.754721682567
G4_pristine_cell,NH4Br,20,10.25,43.25,0.000767317084924,0.767317084924
G4_pristine_cell,NH4Br,20,10.25,43.5,0.000778167476323,0.778167476323
G4_pristine_cell,NH4Br,20,10.25,43.75,0.000787064325673,0.787064325673
G4_pristine_cell,NH4Br,20,10.25,44,0.000795247337296,0.795247337296
G4_pristine_cell,NH4Br,20,10.25,44.25,0.000801375964219,0.801375964219
G4_pristine_cell,NH4Br,20,10.25,44.5,0.000805167641597,0.805167641597
G4_pristine_cell,NH4Br,20,10.25,44.75,0.000807722735607,0.807722735607
G4_pristine_cell,NH4Br,20,10.25,45,0.000810184366101,0.810184366101
G4_pristine_cell,NH4Br,20,10.25,45.25,0.000811323732019,0.811323732019
G4_pristine_cell,NH4Br,20,10.25,45.5,0.000812031809403,0.812031809403
G4_pristine_cell,NH4Br,20,10.25,45.75,0.000814101122692,0.814101122692
